municipality_code,district_code,state_code,name,area_km2,population,longitude,latitude,settlement_type
01061063,01061,01,Landscheide,7.44,242,9.251644,53.922001,gering besiedelt
01061077,01061,01,Nortorf,20.2,819,9.290542,53.926535,gering besiedelt
01061095,01061,01,Sankt Margarethen,12.79,812,9.256234,53.889309,gering besiedelt
01061102,01061,01,Stördorf,7.41,115,9.427765,53.917182,gering besiedelt
01061110,01061,01,Wewelsfleth,24.54,1369,9.399714,53.842946,gering besiedelt
01061119,01061,01,Neuendorf-Sachsenbande,19.3,421,9.327107,53.961336,gering besiedelt
01061019,01061,01,Brokstedt,12.62,2263,9.821297,53.990426,gering besiedelt
01061028,01061,01,Fitzbek,10.24,380,9.768919,54.002409,gering besiedelt
01061036,01061,01,Hennstedt,10.33,614,9.718676,54.030506,gering besiedelt
01061038,01061,01,Hingstheide,3.83,78,9.753261,53.907529,gering besiedelt
01061042,01061,01,Hohenlockstedt,45.6,5918,9.617875,53.964541,mittlere Besiedlungsdichte
01061049,01061,01,"Kellinghusen, Stadt",18.81,8243,9.71403,53.950291,mittlere Besiedlungsdichte
01061064,01061,01,Lockstedt,7.32,156,9.686478,54.004046,gering besiedelt
01061071,01061,01,Mühlenbarbek,8.66,256,9.668168,53.958662,gering besiedelt
01061080,01061,01,Oeschebüttel,5.48,181,9.72044,53.99272,gering besiedelt
01061086,01061,01,Poyenberg,8.82,364,9.691984,54.041555,gering besiedelt
01061088,01061,01,Quarnstedt,10.59,432,9.784677,53.953878,gering besiedelt
01061089,01061,01,Rade,3.92,105,9.741775,54.000918,gering besiedelt
01061093,01061,01,Rosdorf,5.61,335,9.723729,53.97689,gering besiedelt
01061096,01061,01,Sarlhusen,10.86,448,9.792793,54.023134,gering besiedelt
01061103,01061,01,Störkathen,2.03,91,9.756946,53.98103,gering besiedelt
01061111,01061,01,Wiedenborstel,4.52,10,9.761351,54.04215,gering besiedelt
01061112,01061,01,Willenscharen,7.61,169,9.80818,54.010043,gering besiedelt
01061116,01061,01,Wrist,10.12,2347,9.7507,53.930952,mittlere Besiedlungsdichte
01061117,01061,01,Wulfsmoor,8.78,381,9.724143,53.911925,gering besiedelt
01062001,01062,01,"Ahrensburg, Stadt",35.29,34534,10.239705,53.67575,mittlere Besiedlungsdichte
01062004,01062,01,"Bad Oldesloe, Stadt",52.59,24846,10.373196,53.810046,mittlere Besiedlungsdichte
01062006,01062,01,"Bargteheide, Stadt",15.82,16245,10.261922,53.730088,mittlere Besiedlungsdichte
01062009,01062,01,Barsbüttel,24.68,13302,10.169264,53.569015,mittlere Besiedlungsdichte
01062018,01062,01,"Glinde, Stadt",11.21,18681,10.211314,53.540087,mittlere Besiedlungsdichte
01062023,01062,01,Großhansdorf,11.2,9469,10.285038,53.662547,mittlere Besiedlungsdichte
01062053,01062,01,Oststeinbek,11.36,8961,10.164668,53.542137,mittlere Besiedlungsdichte
01062060,01062,01,"Reinbek, Stadt",31.26,28274,10.251748,53.509793,mittlere Besiedlungsdichte
01062061,01062,01,"Reinfeld (Holstein), Stadt",17.37,9107,10.488565,53.8315,mittlere Besiedlungsdichte
01062076,01062,01,Tangstedt,39.86,6471,10.086868,53.73311,gering besiedelt
01062090,01062,01,Ammersbek,17.71,9991,10.167763,53.691174,mittlere Besiedlungsdichte
01062019,01062,01,Grabau,9.14,755,10.274484,53.804138,gering besiedelt
01062046,01062,01,Meddewade,3.1,896,10.440757,53.810258,mittlere Besiedlungsdichte
01062050,01062,01,Neritz,4.66,334,10.29061,53.787753,gering besiedelt
01062056,01062,01,Pölitz,12.96,1256,10.381723,53.772565,gering besiedelt
01062062,01062,01,Rethwisch,13.24,1169,10.442751,53.782724,gering besiedelt
01062065,01062,01,Rümpel,15.89,1350,10.351796,53.782963,gering besiedelt
01062089,01062,01,Lasbek,12.4,1254,10.361146,53.733328,gering besiedelt
01062091,01062,01,Steinburg,23.9,2758,10.384291,53.707908,gering besiedelt
01062092,01062,01,Travenbrück,26.47,1808,10.297703,53.838235,gering besiedelt
01062005,01062,01,Bargfeld-Stegen,17.82,2984,10.186613,53.766521,gering besiedelt
01062014,01062,01,Delingsdorf,8.09,2186,10.252309,53.706655,mittlere Besiedlungsdichte
01062016,01062,01,Elmenhorst,14.93,2808,10.263561,53.765182,gering besiedelt
01062027,01062,01,Hammoor,7.82,1290,10.322497,53.713776,gering besiedelt
01062036,01062,01,Jersbek,17.91,1791,10.22162,53.741287,mittlere Besiedlungsdichte
01062051,01062,01,Nienwohld,9.19,483,10.193688,53.786824,gering besiedelt
01062078,01062,01,Todendorf,12.81,1237,10.348958,53.694794,gering besiedelt
01062081,01062,01,Tremsbüttel,10.33,1904,10.310209,53.742856,gering besiedelt
01062003,01062,01,Badendorf,6.11,938,10.583066,53.869606,gering besiedelt
01062008,01062,01,Barnitz,11.8,849,10.500288,53.805978,gering besiedelt
01062025,01062,01,Hamberge,6.74,1854,10.582459,53.838372,mittlere Besiedlungsdichte
01062031,01062,01,Heidekamp,3.49,518,10.501018,53.854309,mittlere Besiedlungsdichte
01062032,01062,01,Heilshoop,8.5,546,10.530579,53.887659,gering besiedelt
01062039,01062,01,Klein Wesenberg,8.74,759,10.545462,53.811108,gering besiedelt
01062048,01062,01,Mönkhagen,7.31,647,10.560928,53.901066,gering besiedelt
01062059,01062,01,Rehhorst,16.18,718,10.469489,53.876682,gering besiedelt
01062083,01062,01,Westerau,15.37,778,10.489307,53.77882,gering besiedelt
01062087,01062,01,Zarpen,11.69,1466,10.518179,53.870262,gering besiedelt
01062093,01062,01,Feldhorst,15.48,547,10.419596,53.860382,gering besiedelt
01062094,01062,01,Wesenberg,11.94,1637,10.511206,53.826999,mittlere Besiedlungsdichte
01062011,01062,01,Braak,7.51,946,10.244579,53.610248,gering besiedelt
01062035,01062,01,Hoisdorf,16.04,3479,10.309948,53.660162,mittlere Besiedlungsdichte
01062069,01062,01,Siek,12.47,2436,10.297782,53.635029,mittlere Besiedlungsdichte
01062071,01062,01,Stapelfeld,10.12,1819,10.220756,53.606585,gering besiedelt
01062088,01062,01,Brunsbek,14.42,1801,10.291266,53.587558,gering besiedelt
01062020,01062,01,Grande,7.86,700,10.386682,53.58,gering besiedelt
01062021,01062,01,Grönwohld,9.79,1489,10.408036,53.642627,gering besiedelt
01062022,01062,01,Großensee,12.1,1807,10.34108,53.614238,gering besiedelt
01062026,01062,01,Hamfelde,2.72,520,10.449254,53.604796,gering besiedelt
01062033,01062,01,Hohenfelde,1.63,50,10.473458,53.630603,gering besiedelt
01062040,01062,01,Köthel,3.85,324,10.507479,53.609479,gering besiedelt
01062045,01062,01,Lütjensee,14.05,3285,10.364742,53.648967,gering besiedelt
01062058,01062,01,Rausdorf,4.87,224,10.330585,53.589038,gering besiedelt
01062082,01062,01,Trittau,28.58,9170,10.407017,53.609857,mittlere Besiedlungsdichte
01062086,01062,01,Witzhave,7.87,1523,10.337873,53.567605,gering besiedelt
02000000,02000,02,"Hamburg, Freie und Hansestadt",755.09,1862565,9.99697,53.550678,dicht besiedelt
03101000,03101,03,"Braunschweig, Stadt",192.7,252962,10.520525,52.26249,dicht besiedelt
03102000,03102,03,"Salzgitter, Stadt",224.48,104970,10.329208,52.153574,mittlere Besiedlungsdichte
03103000,03103,03,"Wolfsburg, Stadt",204.62,129560,10.784975,52.421938,dicht besiedelt
03151009,03151,03,"Gifhorn, Stadt",105.4,42726,10.54687,52.484369,mittlere Besiedlungsdichte
03151025,03151,03,Sassenburg,88.55,11913,10.628875,52.509875,gering besiedelt
03151040,03151,03,"Wittingen, Stadt",225.83,11136,10.740212,52.72877,gering besiedelt
03151002,03151,03,Barwedel,19.8,978,10.777346,52.522997,gering besiedelt
03151004,03151,03,Bokensdorf,14.5,1240,10.716047,52.501433,gering besiedelt
03151014,03151,03,Jembke,14.57,2072,10.761218,52.497889,gering besiedelt
03151020,03151,03,Osloß,7.65,2206,10.680239,52.46936,gering besiedelt
03151030,03151,03,Tappenbeck,5.13,1602,10.74338,52.47459,gering besiedelt
03151039,03151,03,Weyhausen,7.99,2735,10.715933,52.463114,gering besiedelt
03151003,03151,03,Bergfeld,10.62,864,10.845843,52.546012,gering besiedelt
03151005,03151,03,"Brome, Flecken",36.83,3102,10.942137,52.601479,gering besiedelt
03151008,03151,03,Ehra-Lessien,56.25,1625,10.787547,52.568791,gering besiedelt
03151021,03151,03,Parsau,29.45,1955,10.891588,52.536259,gering besiedelt
03151024,03151,03,Rühen,30.94,5790,10.885271,52.485839,mittlere Besiedlungsdichte
03151031,03151,03,Tiddische,16.84,1235,10.80446,52.516745,gering besiedelt
03151032,03151,03,Tülau,23.51,1497,10.877466,52.577302,gering besiedelt
03151007,03151,03,Dedelstorf,76.32,1216,10.504885,52.701001,gering besiedelt
03151011,03151,03,Hankensbüttel,34.96,4354,10.603682,52.730863,gering besiedelt
03151019,03151,03,Obernholz,37.94,812,10.581937,52.7545,gering besiedelt
03151028,03151,03,Sprakensehl,84.07,1163,10.494115,52.767053,gering besiedelt
03151029,03151,03,Steinhorst,57.97,1259,10.404833,52.689985,gering besiedelt
03151006,03151,03,Calberlah,27.77,5288,10.623002,52.421337,mittlere Besiedlungsdichte
03151013,03151,03,Isenbüttel,18.78,6031,10.578957,52.434993,mittlere Besiedlungsdichte
03151022,03151,03,Ribbesbüttel,24.62,2110,10.506401,52.434224,gering besiedelt
03151037,03151,03,Wasbüttel,6.58,1836,10.592713,52.413252,mittlere Besiedlungsdichte
03151012,03151,03,Hillerse,24.18,2489,10.404067,52.413097,gering besiedelt
03151015,03151,03,Leiferde,28.09,4231,10.43621,52.437822,gering besiedelt
03151017,03151,03,Meinersen,53.95,8038,10.362138,52.475153,gering besiedelt
03151018,03151,03,Müden (Aller),67.37,5216,10.362484,52.525594,gering besiedelt
03151001,03151,03,Adenbüttel,13.7,1789,10.450974,52.379328,gering besiedelt
03151016,03151,03,Meine,39.04,8286,10.545222,52.381857,gering besiedelt
03151023,03151,03,Rötgesbüttel,10.93,2519,10.532239,52.415253,gering besiedelt
03151027,03151,03,Schwülper,20.94,7328,10.432776,52.353364,mittlere Besiedlungsdichte
03151034,03151,03,Vordorf,19.32,3118,10.522861,52.368373,gering besiedelt
03151041,03151,03,Didderse,7.42,1276,10.402871,52.381017,mittlere Besiedlungsdichte
03151010,03151,03,Groß Oesingen,57.6,2071,10.462138,52.648088,gering besiedelt
03151026,03151,03,Schönewörde,17.71,886,10.62824,52.633108,gering besiedelt
03151033,03151,03,Ummern,40.46,1491,10.432493,52.591083,gering besiedelt
03151035,03151,03,Wagenhoff,4.32,1151,10.523958,52.551739,gering besiedelt
03151036,03151,03,Wahrenholz,57.99,3760,10.603296,52.615669,gering besiedelt
03151038,03151,03,Wesendorf,31.28,5549,10.534582,52.592922,gering besiedelt
03151501,03151,03,"Giebel, gemfr. Gebiet",10.38,0,10.924456,52.514867,gering besiedelt
03153002,03153,03,"Bad Harzburg, Stadt",65.52,19489,10.560048,51.880275,mittlere Besiedlungsdichte
03153008,03153,03,Liebenburg,78.51,7860,10.432161,52.020145,gering besiedelt
03153012,03153,03,"Seesen, Stadt",102.33,18657,10.176074,51.890957,mittlere Besiedlungsdichte
03153016,03153,03,"Braunlage, Stadt",31.65,4839,10.610704,51.728022,gering besiedelt
03153017,03153,03,"Goslar, Stadt",163.88,47419,10.429312,51.906508,mittlere Besiedlungsdichte
03153018,03153,03,"Clausthal-Zellerfeld, Berg- und Universitätsstadt",43.69,13912,10.333189,51.803755,mittlere Besiedlungsdichte
03153019,03153,03,"Langelsheim, Stadt",108.76,14599,10.335897,51.938286,gering besiedelt
03153504,03153,03,"Harz (Landkreis Goslar), gemfr. Gebiet",372.39,0,10.431148,51.780628,gering besiedelt
03154013,03154,03,"Königslutter am Elm, Stadt",131.13,15395,10.816117,52.252332,mittlere Besiedlungsdichte
03154014,03154,03,Lehre,71.96,11874,10.668492,52.329029,gering besiedelt
03154019,03154,03,"Schöningen, Stadt",35.47,11078,10.967701,52.141775,mittlere Besiedlungsdichte
03154028,03154,03,"Helmstedt, Stadt",66.74,25099,11.010462,52.227571,mittlere Besiedlungsdichte
03154008,03154,03,Grasleben,11.27,2316,11.013922,52.306136,gering besiedelt
03154015,03154,03,Mariental,6.55,973,10.98211,52.277065,gering besiedelt
03154016,03154,03,Querenhorst,4.78,495,10.961857,52.336909,gering besiedelt
03154018,03154,03,Rennau,22.76,728,10.911285,52.296009,gering besiedelt
03154002,03154,03,Beierstedt,9.59,363,10.858806,52.073819,gering besiedelt
03154006,03154,03,Gevensleben,15.25,605,10.822148,52.07727,gering besiedelt
03154012,03154,03,Jerxheim,17.51,1038,10.898594,52.083452,gering besiedelt
03154027,03154,03,Söllingen,39.51,1465,10.924517,52.092043,gering besiedelt
03154005,03154,03,Frellstedt,6.15,832,10.915667,52.205617,gering besiedelt
03154017,03154,03,Räbke,11.29,788,10.878602,52.194636,gering besiedelt
03154021,03154,03,Süpplingen,10.41,1695,10.905049,52.227235,gering besiedelt
03154022,03154,03,Süpplingenburg,14.32,642,10.908192,52.250906,gering besiedelt
03154025,03154,03,Warberg,8.03,790,10.92011,52.182049,gering besiedelt
03154026,03154,03,Wolsdorf,13.18,925,10.941747,52.190723,gering besiedelt
03154001,03154,03,Bahrdorf,40.68,1742,11.004207,52.387587,gering besiedelt
03154004,03154,03,Danndorf,14.07,2535,10.912017,52.424783,mittlere Besiedlungsdichte
03154007,03154,03,Grafhorst,9.67,1125,10.945085,52.444849,gering besiedelt
03154009,03154,03,Groß Twülpstedt,36.46,2790,10.919959,52.373685,gering besiedelt
03154024,03154,03,Velpke,19.79,4934,10.934106,52.408394,mittlere Besiedlungsdichte
03154501,03154,03,"Brunsleberfeld, gemfr. Gebiet",4.14,0,10.846607,52.186879,gering besiedelt
03154502,03154,03,"Helmstedt, gemfr. Gebiet",18.73,0,11.040026,52.244135,gering besiedelt
03154503,03154,03,"Königslutter, gemfr. Gebiet",8.89,0,10.794948,52.222709,gering besiedelt
03154504,03154,03,"Mariental, gemfr. Gebiet",15.86,0,10.978397,52.304462,gering besiedelt
03154506,03154,03,"Schöningen, gemfr. Gebiet",11.93,0,10.901115,52.159508,gering besiedelt
03155001,03155,03,"Bad Gandersheim, Stadt",90.85,8983,10.024463,51.870567,mittlere Besiedlungsdichte
03155002,03155,03,"Bodenfelde, Flecken",19.77,2909,9.553109,51.639951,gering besiedelt
03155003,03155,03,"Dassel, Stadt",113.24,9142,9.687833,51.803,gering besiedelt
03155005,03155,03,"Hardegsen, Stadt",84.03,7250,9.829689,51.650579,gering besiedelt
03155006,03155,03,Kalefeld,84.21,5732,10.034411,51.795915,gering besiedelt
03155007,03155,03,Katlenburg-Lindau,71.51,6735,10.099285,51.682775,gering besiedelt
03155009,03155,03,"Moringen, Stadt",82.39,6540,9.871075,51.697192,gering besiedelt
03155010,03155,03,"Nörten-Hardenberg, Flecken",54.13,7719,9.935241,51.625491,gering besiedelt
03155011,03155,03,"Northeim, Stadt",145.85,27326,10.000406,51.705681,mittlere Besiedlungsdichte
03155012,03155,03,"Uslar, Stadt",113.59,13536,9.634227,51.659335,gering besiedelt
03155013,03155,03,"Einbeck, Stadt",231.92,29751,9.86606,51.816626,mittlere Besiedlungsdichte
03155501,03155,03,"Solling (Landkreis Northeim), gemfr. Geb.",177.28,0,9.593489,51.717798,gering besiedelt
03157001,03157,03,Edemissen,104.12,12281,10.263529,52.38746,gering besiedelt
03157002,03157,03,Hohenhameln,69.59,9396,10.062749,52.258403,gering besiedelt
03157005,03157,03,Lengede,34.34,14575,10.306207,52.204873,mittlere Besiedlungsdichte
03157006,03157,03,"Peine, Stadt",119.84,50987,10.227076,52.321764,mittlere Besiedlungsdichte
03157007,03157,03,Vechelde,76.24,18138,10.373038,52.260798,mittlere Besiedlungsdichte
03157008,03157,03,Wendeburg,60.15,10199,10.385712,52.326393,gering besiedelt
03157009,03157,03,Ilsede,72.22,21469,10.221491,52.263896,mittlere Besiedlungsdichte
03158006,03158,03,Cremlingen,59.49,12907,10.65512,52.248443,gering besiedelt
03158037,03158,03,"Wolfenbüttel, Stadt",78.74,52604,10.536202,52.163491,mittlere Besiedlungsdichte
03158039,03158,03,Schladen-Werla,73.91,8566,10.540154,52.022227,gering besiedelt
03158002,03158,03,Baddeckenstedt,20.45,2933,10.231504,52.083951,gering besiedelt
03158004,03158,03,Burgdorf,24.21,2088,10.219001,52.14603,gering besiedelt
03158011,03158,03,Elbe,16.74,1459,10.268819,52.087474,gering besiedelt
03158016,03158,03,Haverlah,16.86,1536,10.328568,52.052342,gering besiedelt
03158018,03158,03,Heere,15.35,995,10.249768,52.065605,gering besiedelt
03158028,03158,03,Sehlde,20.39,858,10.262343,52.038745,gering besiedelt
03158005,03158,03,Cramme,12.45,796,10.44596,52.113068,gering besiedelt
03158010,03158,03,Dorstadt,10.38,708,10.561876,52.094949,gering besiedelt
03158014,03158,03,Flöthe,18.85,1087,10.471279,52.087325,gering besiedelt
03158019,03158,03,Heiningen,8.41,682,10.554777,52.070091,gering besiedelt
03158023,03158,03,Ohrum,8.38,613,10.563531,52.119288,gering besiedelt
03158038,03158,03,Börßum,30.74,2814,10.582434,52.069203,gering besiedelt
03158009,03158,03,Dettum,17.2,1204,10.669944,52.173042,gering besiedelt
03158012,03158,03,Erkerode,13.39,827,10.707679,52.203267,gering besiedelt
03158013,03158,03,Evessen,17.55,1232,10.71125,52.188334,gering besiedelt
03158030,03158,03,Sickte,25.35,5967,10.634127,52.21405,gering besiedelt
03158033,03158,03,Veltheim (Ohe),8.49,975,10.682838,52.218112,gering besiedelt
03158007,03158,03,Dahlum,15.18,649,10.8491,52.140229,gering besiedelt
03158008,03158,03,Denkte,18.26,2672,10.606858,52.145728,gering besiedelt
03158017,03158,03,Hedeper,15.7,462,10.680737,52.066225,gering besiedelt
03158021,03158,03,Kissenbrück,6.49,1706,10.59517,52.108086,gering besiedelt
03158022,03158,03,Kneitlingen,17.66,759,10.760789,52.174777,gering besiedelt
03158025,03158,03,Roklum,8.35,422,10.739548,52.065366,gering besiedelt
03158027,03158,03,"Schöppenstedt, Stadt",39.74,5265,10.77471,52.144545,gering besiedelt
03158031,03158,03,Uehrde,24.43,850,10.766094,52.10011,gering besiedelt
03158032,03158,03,Vahlberg,18.09,661,10.69808,52.13739,gering besiedelt
03158035,03158,03,Winnigstedt,12.08,672,10.765292,52.065285,gering besiedelt
03158036,03158,03,Wittmar,4.67,1055,10.640957,52.131201,gering besiedelt
03158040,03158,03,Remlingen-Semmenstedt,33.43,2266,10.673705,52.112657,gering besiedelt
03158501,03158,03,"Am Großen Rhode, gemfr. Gebiet",5.8,0,10.792837,52.194913,gering besiedelt
03158502,03158,03,"Barnstorf-Warle, gemfr. Gebiet",1.29,0,10.838907,52.172407,gering besiedelt
03158503,03158,03,"Voigtsdahlum, gemfr. Gebiet",5.81,0,10.880794,52.163017,gering besiedelt
03159001,03159,03,"Adelebsen, Flecken",76.09,6180,9.753742,51.579059,gering besiedelt
03159002,03159,03,Bad Grund (Harz),41.31,7738,10.239461,51.809721,gering besiedelt
03159003,03159,03,"Bad Lauterberg im Harz, Stadt",41.56,10164,10.46544,51.626737,mittlere Besiedlungsdichte
03159004,03159,03,"Bad Sachsa, Stadt",33.2,7193,10.552027,51.594452,mittlere Besiedlungsdichte
03159007,03159,03,"Bovenden, Flecken",63.7,14078,9.921447,51.586919,mittlere Besiedlungsdichte
03159010,03159,03,"Duderstadt, Stadt",95.64,20375,10.260897,51.511503,mittlere Besiedlungsdichte
03159013,03159,03,Friedland,75.87,8332,9.913521,51.419791,gering besiedelt
03159015,03159,03,Gleichen,129.25,8663,9.980599,51.46877,gering besiedelt
03159016,03159,03,"Göttingen, Stadt",117.02,127259,9.935418,51.533337,dicht besiedelt
03159017,03159,03,"Hann. Münden, Stadt",121.17,23478,9.654832,51.415826,mittlere Besiedlungsdichte
03159019,03159,03,"Herzberg am Harz, Stadt",71.88,12792,10.340023,51.65664,mittlere Besiedlungsdichte
03159026,03159,03,"Osterode am Harz, Stadt",102.54,21598,10.248155,51.728407,mittlere Besiedlungsdichte
03159029,03159,03,Rosdorf,66.44,12239,9.896257,51.506056,mittlere Besiedlungsdichte
03159034,03159,03,Staufenberg,77.58,7506,9.591676,51.352828,gering besiedelt
03159036,03159,03,Walkenried,21.05,4053,10.615065,51.584457,gering besiedelt
03159008,03159,03,Bühren,14,519,9.677991,51.484852,gering besiedelt
03159009,03159,03,"Dransfeld, Stadt",28.91,4290,9.76266,51.5023,gering besiedelt
03159021,03159,03,Jühnde,24.54,911,9.801204,51.463704,gering besiedelt
03159024,03159,03,Niemetal,28.53,1420,9.729226,51.519666,gering besiedelt
03159031,03159,03,Scheden,26.72,1783,9.726961,51.458993,gering besiedelt
03159005,03159,03,Bilshausen,8.49,2201,10.158692,51.630495,gering besiedelt
03159006,03159,03,Bodensee,7.47,766,10.1319,51.604298,gering besiedelt
03159014,03159,03,"Gieboldehausen, Flecken",19.85,3750,10.214772,51.610816,gering besiedelt
03159022,03159,03,Krebeck,12.26,1015,10.122558,51.587922,gering besiedelt
03159025,03159,03,Obernfeld,10.72,944,10.232938,51.555773,gering besiedelt
03159027,03159,03,Rhumspringe,9.36,1703,10.295711,51.582395,gering besiedelt
03159028,03159,03,Rollshausen,11.67,846,10.216588,51.569563,gering besiedelt
